rep,trial_number,attempt_id,status
212,1,r212t01a1,ok
212,2,r212t02a1,ok
212,3,r212t03a1,ok
212,4,r212t04a1,ok
212,5,r212t05a1,ok
212,6,r212t06a1,ok
212,7,r212t07a1,ok
212,8,r212t08a1,ok
212,9,r212t09a1,ok
212,10,r212t10a1,ok
212,11,r212t11a1,ok
212,12,r212t12a1,ok
212,13,r212t13a1,ok
212,14,r212t14a1,ok
212,15,r212t15a1,ok
212,16,r212t16a1,ok
212,17,r212t17a1,ok
212,18,r212t18a1,ok
212,19,r212t19a1,ok
212,20,r212t20a1,ok
212,21,r212t21a1,ok
212,22,r212t22a1,ok
212,23,r212t23a1,ok
212,24,r212t24a1,ok
212,25,r212t25a1,ok
212,26,r212t26a1,ok
212,27,r212t27a1,ok
212,28,r212t28a1,ok
212,29,r212t29a1,ok
212,30,r212t30a1,ok
212,31,r212t31a1,ok
212,32,r212t32a1,ok
212,33,r212t33a1,ok
212,34,r212t34a1,ok
212,35,r212t35a1,ok
212,36,r212t36a1,ok
