rep,trial_number,attempt_id,status
32,1,r32t01a1,ok
32,2,r32t02a1,ok
32,3,r32t03a1,ok
32,4,r32t04a1,ok
32,5,r32t05a1,ok
32,6,r32t06a1,ok
32,7,r32t07a1,ok
32,8,r32t08a1,ok
32,9,r32t09a1,ok
32,10,r32t10a1,ok
32,11,r32t11a1,ok
32,12,r32t12a1,ok
32,13,r32t13a1,ok
32,14,r32t14a1,ok
32,15,r32t15a1,ok
32,16,r32t16a1,ok
32,17,r32t17a1,ok
32,18,r32t18a1,ok
32,19,r32t19a1,ok
32,20,r32t20a1,ok
32,21,r32t21a1,ok
32,22,r32t22a1,ok
32,23,r32t23a1,ok
32,24,r32t24a1,ok
32,25,r32t25a1,ok
32,26,r32t26a1,ok
32,27,r32t27a1,ok
32,28,r32t28a1,ok
32,29,r32t29a1,ok
32,30,r32t30a1,ok
32,31,r32t31a1,ok
32,32,r32t32a1,ok
32,33,r32t33a1,ok
32,34,r32t34a1,ok
32,35,r32t35a1,ok
32,36,r32t36a1,ok
