rep,trial_number,attempt_id,status
102,1,r102t01a1,ok
102,2,r102t02a1,ok
102,3,r102t03a1,ok
102,4,r102t04a1,ok
102,5,r102t05a1,ok
102,6,r102t06a1,ok
102,7,r102t07a1,ok
102,8,r102t08a1,ok
102,9,r102t09a1,ok
102,10,r102t10a1,ok
102,11,r102t11a1,ok
102,12,r102t12a1,ok
102,13,r102t13a1,ok
102,14,r102t14a1,ok
102,15,r102t15a1,ok
102,16,r102t16a1,ok
102,17,r102t17a1,ok
102,18,r102t18a1,ok
102,19,r102t19a1,ok
102,20,r102t20a1,ok
102,21,r102t21a1,ok
102,22,r102t22a1,ok
102,23,r102t23a1,ok
102,24,r102t24a1,ok
102,25,r102t25a1,ok
102,26,r102t26a1,ok
102,27,r102t27a1,ok
102,28,r102t28a1,ok
102,29,r102t29a1,ok
102,30,r102t30a1,ok
102,31,r102t31a1,ok
102,32,r102t32a1,ok
102,33,r102t33a1,ok
102,34,r102t34a1,ok
102,35,r102t35a1,ok
102,36,r102t36a1,ok
