rep,trial_number,attempt_id,status
219,1,r219t01a1,ok
219,2,r219t02a1,ok
219,3,r219t03a1,ok
219,4,r219t04a1,ok
219,5,r219t05a1,ok
219,6,r219t06a1,ok
219,7,r219t07a1,ok
219,8,r219t08a1,ok
219,9,r219t09a1,ok
219,10,r219t10a1,ok
219,11,r219t11a1,ok
219,12,r219t12a1,ok
219,13,r219t13a1,ok
219,14,r219t14a1,ok
219,15,r219t15a1,ok
219,16,r219t16a1,ok
219,17,r219t17a1,ok
219,18,r219t18a1,ok
219,19,r219t19a1,ok
219,20,r219t20a1,ok
219,21,r219t21a1,ok
219,22,r219t22a1,ok
219,23,r219t23a1,ok
219,24,r219t24a1,ok
219,25,r219t25a1,ok
219,26,r219t26a1,ok
219,27,r219t27a1,ok
219,28,r219t28a1,ok
219,29,r219t29a1,ok
219,30,r219t30a1,ok
219,31,r219t31a1,ok
219,32,r219t32a1,ok
219,33,r219t33a1,ok
219,34,r219t34a1,ok
219,35,r219t35a1,ok
219,36,r219t36a1,ok
