rep,trial_number,attempt_id,status
42,1,r42t01a1,ok
42,2,r42t02a1,ok
42,3,r42t03a1,ok
42,4,r42t04a1,ok
42,5,r42t05a1,ok
42,6,r42t06a1,ok
42,7,r42t07a1,ok
42,8,r42t08a1,ok
42,9,r42t09a1,ok
42,10,r42t10a1,ok
42,11,r42t11a1,ok
42,12,r42t12a1,ok
42,13,r42t13a1,ok
42,14,r42t14a1,ok
42,15,r42t15a1,ok
42,16,r42t16a1,ok
42,17,r42t17a1,ok
42,18,r42t18a1,ok
42,19,r42t19a1,ok
42,20,r42t20a1,ok
42,21,r42t21a1,ok
42,22,r42t22a1,ok
42,23,r42t23a1,ok
42,24,r42t24a1,ok
42,25,r42t25a1,ok
42,26,r42t26a1,ok
42,27,r42t27a1,ok
42,28,r42t28a1,ok
42,29,r42t29a1,ok
42,30,r42t30a1,ok
42,31,r42t31a1,ok
42,32,r42t32a1,ok
42,33,r42t33a1,ok
42,34,r42t34a1,ok
42,35,r42t35a1,ok
42,36,r42t36a1,ok
