rep,trial_number,attempt_id,status
95,1,r95t01a1,ok
95,2,r95t02a1,ok
95,3,r95t03a1,ok
95,4,r95t04a1,ok
95,5,r95t05a1,ok
95,6,r95t06a1,ok
95,7,r95t07a1,ok
95,8,r95t08a1,ok
95,9,r95t09a1,ok
95,10,r95t10a1,ok
95,11,r95t11a1,ok
95,12,r95t12a1,ok
95,13,r95t13a1,ok
95,14,r95t14a1,ok
95,15,r95t15a1,ok
95,16,r95t16a1,ok
95,17,r95t17a1,ok
95,18,r95t18a1,ok
95,19,r95t19a1,ok
95,20,r95t20a1,ok
95,21,r95t21a1,ok
95,22,r95t22a1,ok
95,23,r95t23a1,ok
95,24,r95t24a1,ok
95,25,r95t25a1,ok
95,26,r95t26a1,ok
95,27,r95t27a1,ok
95,28,r95t28a1,ok
95,29,r95t29a1,ok
95,30,r95t30a1,ok
95,31,r95t31a1,ok
95,32,r95t32a1,ok
95,33,r95t33a1,ok
95,34,r95t34a1,ok
95,35,r95t35a1,ok
95,36,r95t36a1,ok
