rep,trial_number,attempt_id,status
20,1,r20t01a1,ok
20,2,r20t02a1,ok
20,3,r20t03a1,ok
20,4,r20t04a1,ok
20,5,r20t05a1,ok
20,6,r20t06a1,ok
20,7,r20t07a1,ok
20,8,r20t08a1,ok
20,9,r20t09a1,ok
20,10,r20t10a1,ok
20,11,r20t11a1,ok
20,12,r20t12a1,ok
20,13,r20t13a1,ok
20,14,r20t14a1,ok
20,15,r20t15a1,ok
20,16,r20t16a1,ok
20,17,r20t17a1,ok
20,18,r20t18a1,ok
20,19,r20t19a1,ok
20,20,r20t20a1,ok
20,21,r20t21a1,ok
20,22,r20t22a1,ok
20,23,r20t23a1,ok
20,24,r20t24a1,ok
20,25,r20t25a1,ok
20,26,r20t26a1,ok
20,27,r20t27a1,ok
20,28,r20t28a1,ok
20,29,r20t29a1,ok
20,30,r20t30a1,ok
20,31,r20t31a1,ok
20,32,r20t32a1,ok
20,33,r20t33a1,ok
20,34,r20t34a1,ok
20,35,r20t35a1,ok
20,36,r20t36a1,ok
