rep,trial_number,attempt_id,status
250,1,r250t01a1,ok
250,2,r250t02a1,ok
250,3,r250t03a1,ok
250,4,r250t04a1,ok
250,5,r250t05a1,ok
250,6,r250t06a1,ok
250,7,r250t07a1,ok
250,8,r250t08a1,ok
250,9,r250t09a1,ok
250,10,r250t10a1,ok
250,11,r250t11a1,ok
250,12,r250t12a1,ok
250,13,r250t13a1,ok
250,14,r250t14a1,ok
250,15,r250t15a1,ok
250,16,r250t16a1,ok
250,17,r250t17a1,ok
250,18,r250t18a1,ok
250,19,r250t19a1,ok
250,20,r250t20a1,ok
250,21,r250t21a1,ok
250,22,r250t22a1,ok
250,23,r250t23a1,ok
250,24,r250t24a1,ok
250,25,r250t25a1,ok
250,26,r250t26a1,ok
250,27,r250t27a1,ok
250,28,r250t28a1,ok
250,29,r250t29a1,ok
250,30,r250t30a1,ok
250,31,r250t31a1,ok
250,32,r250t32a1,ok
250,33,r250t33a1,ok
250,34,r250t34a1,ok
250,35,r250t35a1,ok
250,36,r250t36a1,ok
