rep,trial_number,attempt_id,status
88,1,r88t01a1,ok
88,2,r88t02a1,ok
88,3,r88t03a1,ok
88,4,r88t04a1,ok
88,5,r88t05a1,ok
88,6,r88t06a1,ok
88,7,r88t07a1,ok
88,8,r88t08a1,ok
88,9,r88t09a1,ok
88,10,r88t10a1,ok
88,11,r88t11a1,ok
88,12,r88t12a1,ok
88,13,r88t13a1,ok
88,14,r88t14a1,ok
88,15,r88t15a1,ok
88,16,r88t16a1,ok
88,17,r88t17a1,ok
88,18,r88t18a1,ok
88,19,r88t19a1,ok
88,20,r88t20a1,ok
88,21,r88t21a1,ok
88,22,r88t22a1,ok
88,23,r88t23a1,ok
88,24,r88t24a1,ok
88,25,r88t25a1,ok
88,26,r88t26a1,ok
88,27,r88t27a1,ok
88,28,r88t28a1,ok
88,29,r88t29a1,ok
88,30,r88t30a1,ok
88,31,r88t31a1,ok
88,32,r88t32a1,ok
88,33,r88t33a1,ok
88,34,r88t34a1,ok
88,35,r88t35a1,ok
88,36,r88t36a1,ok
