rep,trial_number,attempt_id,status
216,1,r216t01a1,ok
216,2,r216t02a1,ok
216,3,r216t03a1,ok
216,4,r216t04a1,ok
216,5,r216t05a1,ok
216,6,r216t06a1,ok
216,7,r216t07a1,ok
216,8,r216t08a1,ok
216,9,r216t09a1,ok
216,10,r216t10a1,ok
216,11,r216t11a1,ok
216,12,r216t12a1,ok
216,13,r216t13a1,ok
216,14,r216t14a1,ok
216,15,r216t15a1,ok
216,16,r216t16a1,ok
216,17,r216t17a1,ok
216,18,r216t18a1,ok
216,19,r216t19a1,ok
216,20,r216t20a1,ok
216,21,r216t21a1,ok
216,22,r216t22a1,ok
216,23,r216t23a1,ok
216,24,r216t24a1,ok
216,25,r216t25a1,ok
216,26,r216t26a1,ok
216,27,r216t27a1,ok
216,28,r216t28a1,ok
216,29,r216t29a1,ok
216,30,r216t30a1,ok
216,31,r216t31a1,ok
216,32,r216t32a1,ok
216,33,r216t33a1,ok
216,34,r216t34a1,ok
216,35,r216t35a1,ok
216,36,r216t36a1,ok
