rep,trial_number,attempt_id,status
109,1,r109t01a1,ok
109,2,r109t02a1,ok
109,3,r109t03a1,ok
109,4,r109t04a1,ok
109,5,r109t05a1,ok
109,6,r109t06a1,ok
109,7,r109t07a1,ok
109,8,r109t08a1,ok
109,9,r109t09a1,ok
109,10,r109t10a1,ok
109,11,r109t11a1,ok
109,12,r109t12a1,ok
109,13,r109t13a1,ok
109,14,r109t14a1,ok
109,15,r109t15a1,ok
109,16,r109t16a1,ok
109,17,r109t17a1,ok
109,18,r109t18a1,ok
109,19,r109t19a1,ok
109,20,r109t20a1,ok
109,21,r109t21a1,ok
109,22,r109t22a1,ok
109,23,r109t23a1,ok
109,24,r109t24a1,ok
109,25,r109t25a1,ok
109,26,r109t26a1,ok
109,27,r109t27a1,ok
109,28,r109t28a1,ok
109,29,r109t29a1,ok
109,30,r109t30a1,ok
109,31,r109t31a1,ok
109,32,r109t32a1,ok
109,33,r109t33a1,ok
109,34,r109t34a1,ok
109,35,r109t35a1,ok
109,36,r109t36a1,ok
