rep,trial_number,attempt_id,status
66,1,r66t01a1,ok
66,2,r66t02a1,ok
66,3,r66t03a1,ok
66,4,r66t04a1,ok
66,5,r66t05a1,ok
66,6,r66t06a1,ok
66,7,r66t07a1,ok
66,8,r66t08a1,ok
66,9,r66t09a1,ok
66,10,r66t10a1,ok
66,11,r66t11a1,ok
66,12,r66t12a1,ok
66,13,r66t13a1,ok
66,14,r66t14a1,ok
66,15,r66t15a1,ok
66,16,r66t16a1,ok
66,17,r66t17a1,ok
66,18,r66t18a1,ok
66,19,r66t19a1,ok
66,20,r66t20a1,ok
66,21,r66t21a1,ok
66,22,r66t22a1,ok
66,23,r66t23a1,ok
66,24,r66t24a1,ok
66,25,r66t25a1,ok
66,26,r66t26a1,ok
66,27,r66t27a1,ok
66,28,r66t28a1,ok
66,29,r66t29a1,ok
66,30,r66t30a1,ok
66,31,r66t31a1,ok
66,32,r66t32a1,ok
66,33,r66t33a1,ok
66,34,r66t34a1,ok
66,35,r66t35a1,ok
66,36,r66t36a1,ok
