rep,trial_number,attempt_id,status
90,1,r90t01a1,ok
90,2,r90t02a1,ok
90,3,r90t03a1,ok
90,4,r90t04a1,ok
90,5,r90t05a1,ok
90,6,r90t06a1,ok
90,7,r90t07a1,ok
90,8,r90t08a1,ok
90,9,r90t09a1,ok
90,10,r90t10a1,ok
90,11,r90t11a1,ok
90,12,r90t12a1,ok
90,13,r90t13a1,ok
90,14,r90t14a1,ok
90,15,r90t15a1,ok
90,16,r90t16a1,ok
90,17,r90t17a1,ok
90,18,r90t18a1,ok
90,19,r90t19a1,ok
90,20,r90t20a1,ok
90,21,r90t21a1,ok
90,22,r90t22a1,ok
90,23,r90t23a1,ok
90,24,r90t24a1,ok
90,25,r90t25a1,ok
90,26,r90t26a1,ok
90,27,r90t27a1,ok
90,28,r90t28a1,ok
90,29,r90t29a1,ok
90,30,r90t30a1,ok
90,31,r90t31a1,ok
90,32,r90t32a1,ok
90,33,r90t33a1,ok
90,34,r90t34a1,ok
90,35,r90t35a1,ok
90,36,r90t36a1,ok
