rep,trial_number,attempt_id,status
47,1,r47t01a1,ok
47,2,r47t02a1,ok
47,3,r47t03a1,ok
47,4,r47t04a1,ok
47,5,r47t05a1,ok
47,6,r47t06a1,ok
47,7,r47t07a1,ok
47,8,r47t08a1,ok
47,9,r47t09a1,ok
47,10,r47t10a1,ok
47,11,r47t11a1,ok
47,12,r47t12a1,ok
47,13,r47t13a1,ok
47,14,r47t14a1,ok
47,15,r47t15a1,ok
47,16,r47t16a1,ok
47,17,r47t17a1,ok
47,18,r47t18a1,ok
47,19,r47t19a1,ok
47,20,r47t20a1,ok
47,21,r47t21a1,ok
47,22,r47t22a1,ok
47,23,r47t23a1,ok
47,24,r47t24a1,ok
47,25,r47t25a1,ok
47,26,r47t26a1,ok
47,27,r47t27a1,ok
47,28,r47t28a1,ok
47,29,r47t29a1,ok
47,30,r47t30a1,ok
47,31,r47t31a1,ok
47,32,r47t32a1,ok
47,33,r47t33a1,ok
47,34,r47t34a1,ok
47,35,r47t35a1,ok
47,36,r47t36a1,ok
