rep,trial_number,attempt_id,status
193,1,r193t01a1,ok
193,2,r193t02a1,ok
193,3,r193t03a1,ok
193,4,r193t04a1,ok
193,5,r193t05a1,ok
193,6,r193t06a1,ok
193,7,r193t07a1,ok
193,8,r193t08a1,ok
193,9,r193t09a1,ok
193,10,r193t10a1,ok
193,11,r193t11a1,ok
193,12,r193t12a1,ok
193,13,r193t13a1,ok
193,14,r193t14a1,ok
193,15,r193t15a1,ok
193,16,r193t16a1,ok
193,17,r193t17a1,ok
193,18,r193t18a1,ok
193,19,r193t19a1,ok
193,20,r193t20a1,ok
193,21,r193t21a1,ok
193,22,r193t22a1,ok
193,23,r193t23a1,ok
193,24,r193t24a1,ok
193,25,r193t25a1,ok
193,26,r193t26a1,ok
193,27,r193t27a1,ok
193,28,r193t28a1,ok
193,29,r193t29a1,ok
193,30,r193t30a1,ok
193,31,r193t31a1,ok
193,32,r193t32a1,ok
193,33,r193t33a1,ok
193,34,r193t34a1,ok
193,35,r193t35a1,ok
193,36,r193t36a1,ok
