rep,trial_number,attempt_id,status
78,1,r78t01a1,ok
78,2,r78t02a1,ok
78,3,r78t03a1,ok
78,4,r78t04a1,ok
78,5,r78t05a1,ok
78,6,r78t06a1,ok
78,7,r78t07a1,ok
78,8,r78t08a1,ok
78,9,r78t09a1,ok
78,10,r78t10a1,ok
78,11,r78t11a1,ok
78,12,r78t12a1,ok
78,13,r78t13a1,ok
78,14,r78t14a1,ok
78,15,r78t15a1,ok
78,16,r78t16a1,ok
78,17,r78t17a1,ok
78,18,r78t18a1,ok
78,19,r78t19a1,ok
78,20,r78t20a1,ok
78,21,r78t21a1,ok
78,22,r78t22a1,ok
78,23,r78t23a1,ok
78,24,r78t24a1,ok
78,25,r78t25a1,ok
78,26,r78t26a1,ok
78,27,r78t27a1,ok
78,28,r78t28a1,ok
78,29,r78t29a1,ok
78,30,r78t30a1,ok
78,31,r78t31a1,ok
78,32,r78t32a1,ok
78,33,r78t33a1,ok
78,34,r78t34a1,ok
78,35,r78t35a1,ok
78,36,r78t36a1,ok
