rep,trial_number,attempt_id,status
202,1,r202t01a1,ok
202,2,r202t02a1,ok
202,3,r202t03a1,ok
202,4,r202t04a1,ok
202,5,r202t05a1,ok
202,6,r202t06a1,ok
202,7,r202t07a1,ok
202,8,r202t08a1,ok
202,9,r202t09a1,ok
202,10,r202t10a1,ok
202,11,r202t11a1,ok
202,12,r202t12a1,ok
202,13,r202t13a1,ok
202,14,r202t14a1,ok
202,15,r202t15a1,ok
202,16,r202t16a1,ok
202,17,r202t17a1,ok
202,18,r202t18a1,ok
202,19,r202t19a1,ok
202,20,r202t20a1,ok
202,21,r202t21a1,ok
202,22,r202t22a1,ok
202,23,r202t23a1,ok
202,24,r202t24a1,ok
202,25,r202t25a1,ok
202,26,r202t26a1,ok
202,27,r202t27a1,ok
202,28,r202t28a1,ok
202,29,r202t29a1,ok
202,30,r202t30a1,ok
202,31,r202t31a1,ok
202,32,r202t32a1,ok
202,33,r202t33a1,ok
202,34,r202t34a1,ok
202,35,r202t35a1,ok
202,36,r202t36a1,ok
