rep,trial_number,attempt_id,status
29,1,r29t01a1,ok
29,2,r29t02a1,ok
29,3,r29t03a1,ok
29,4,r29t04a1,ok
29,5,r29t05a1,ok
29,6,r29t06a1,ok
29,7,r29t07a1,ok
29,8,r29t08a1,ok
29,9,r29t09a1,ok
29,10,r29t10a1,ok
29,11,r29t11a1,ok
29,12,r29t12a1,ok
29,13,r29t13a1,ok
29,14,r29t14a1,ok
29,15,r29t15a1,ok
29,16,r29t16a1,ok
29,17,r29t17a1,ok
29,18,r29t18a1,ok
29,19,r29t19a1,ok
29,20,r29t20a1,ok
29,21,r29t21a1,ok
29,22,r29t22a1,ok
29,23,r29t23a1,ok
29,24,r29t24a1,ok
29,25,r29t25a1,ok
29,26,r29t26a1,ok
29,27,r29t27a1,ok
29,28,r29t28a1,ok
29,29,r29t29a1,ok
29,30,r29t30a1,ok
29,31,r29t31a1,ok
29,32,r29t32a1,ok
29,33,r29t33a1,ok
29,34,r29t34a1,ok
29,35,r29t35a1,ok
29,36,r29t36a1,ok
