rep,trial_number,attempt_id,status
58,1,r58t01a1,ok
58,2,r58t02a1,ok
58,3,r58t03a1,ok
58,4,r58t04a1,ok
58,5,r58t05a1,ok
58,6,r58t06a1,ok
58,7,r58t07a1,ok
58,8,r58t08a1,ok
58,9,r58t09a1,ok
58,10,r58t10a1,ok
58,11,r58t11a1,ok
58,12,r58t12a1,ok
58,13,r58t13a1,ok
58,14,r58t14a1,ok
58,15,r58t15a1,ok
58,16,r58t16a1,ok
58,17,r58t17a1,ok
58,18,r58t18a1,ok
58,19,r58t19a1,ok
58,20,r58t20a1,ok
58,21,r58t21a1,ok
58,22,r58t22a1,ok
58,23,r58t23a1,ok
58,24,r58t24a1,ok
58,25,r58t25a1,ok
58,26,r58t26a1,ok
58,27,r58t27a1,ok
58,28,r58t28a1,ok
58,29,r58t29a1,ok
58,30,r58t30a1,ok
58,31,r58t31a1,ok
58,32,r58t32a1,ok
58,33,r58t33a1,ok
58,34,r58t34a1,ok
58,35,r58t35a1,ok
58,36,r58t36a1,ok
