model,rep,condition,n_trials,total_accuracy,prev_rule_error_count,old_rule_reentry_count,choice_entropy,unparsable_count,recovery_latency_mean,latency_censored_count,intervention_count,intervention_coverage,corrective_override_count,harmful_override_count,net_correction,intervention_precision,subsequent_success_rate
claude-opus-4-8,1,RawLLM,36.0,0.5555555555555556,16.0,0.0,0.0,0.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,1,RuleBlindFull,36.0,0.8055555555555556,7.0,4.0,0.8113,0.0,1.6,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.8888888888888888
claude-opus-4-8,1,NoVeto,36.0,0.6388888888888888,13.0,7.0,0.4138,0.0,2.2,0.0,3.0,0.0833,3.0,0.0,3.0,1.0,0.0
claude-opus-4-8,1,TrajectoryOnly,36.0,0.4166666666666667,17.0,2.0,0.8167,0.0,4.0,3.0,6.0,0.1667,0.0,5.0,-5.0,0.16666666666666666,0.3333333333333333
claude-opus-4-8,1,YokedRandom,36.0,0.6666666666666666,7.0,2.0,1.059,0.0,3.0,0.0,9.0,0.25,4.0,0.0,4.0,1.0,0.6666666666666666
claude-opus-4-8,1,WSLSBudgeted,36.0,0.6944444444444444,10.0,1.0,0.9371,0.0,2.8,1.0,9.0,0.25,7.0,2.0,5.0,0.7777777777777778,0.8888888888888888
claude-opus-4-8,1,WSLSUnlimited,36.0,0.8055555555555556,5.0,0.0,1.2445,0.0,2.4,0.0,17.0,0.4722,13.0,4.0,9.0,0.7647058823529411,0.8235294117647058
claude-opus-4-8,1,OracleFull,36.0,0.8333333333333334,6.0,6.0,0.8524,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.6
claude-opus-4-8,2,RawLLM,36.0,0.16666666666666666,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,2,RuleBlindFull,36.0,0.25,4.0,1.0,0.9022,0.0,4.6,2.0,7.0,0.1944,3.0,0.0,3.0,1.0,0.2857142857142857
claude-opus-4-8,2,NoVeto,36.0,0.16666666666666666,7.0,0.0,0.7162,0.0,5.0,4.0,5.0,0.1389,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,2,TrajectoryOnly,36.0,0.2222222222222222,6.0,1.0,0.8167,0.0,4.8,1.0,6.0,0.1667,3.0,1.0,2.0,0.8333333333333334,0.3333333333333333
claude-opus-4-8,2,YokedRandom,36.0,0.2222222222222222,4.0,1.0,0.9022,0.0,3.8,3.0,7.0,0.1944,2.0,0.0,2.0,1.0,0.14285714285714285
claude-opus-4-8,2,WSLSBudgeted,36.0,0.3611111111111111,2.0,0.0,1.059,0.0,3.8,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-opus-4-8,2,WSLSUnlimited,36.0,0.5,3.0,0.0,1.3952,0.0,3.2,1.0,15.0,0.4167,12.0,0.0,12.0,1.0,0.8666666666666667
claude-opus-4-8,2,OracleFull,36.0,0.4722222222222222,2.0,2.0,1.1917,0.0,1.8,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.2727272727272727
claude-opus-4-8,3,RawLLM,36.0,0.3055555555555556,12.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,3,RuleBlindFull,36.0,0.4444444444444444,6.0,3.0,1.0409,0.0,3.0,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.5555555555555556
claude-opus-4-8,3,NoVeto,36.0,0.3055555555555556,12.0,4.0,0.7162,0.0,3.6,2.0,5.0,0.1389,1.0,1.0,0.0,0.8,0.2
claude-opus-4-8,3,TrajectoryOnly,36.0,0.3055555555555556,11.0,6.0,0.8167,0.0,3.0,2.0,6.0,0.1667,1.0,1.0,0.0,0.8333333333333334,0.5
claude-opus-4-8,3,YokedRandom,36.0,0.4722222222222222,6.0,3.0,1.059,0.0,2.8,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.5555555555555556
claude-opus-4-8,3,WSLSBudgeted,36.0,0.5,7.0,0.0,1.0409,0.0,2.6,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-opus-4-8,3,WSLSUnlimited,36.0,0.6388888888888888,4.0,0.0,1.482,0.0,2.4,0.0,18.0,0.5,14.0,2.0,12.0,0.8888888888888888,0.8333333333333334
claude-opus-4-8,3,OracleFull,36.0,0.6111111111111112,5.0,5.0,1.1917,0.0,1.2,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,4,RawLLM,36.0,0.5277777777777778,17.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,4,RuleBlindFull,36.0,0.6111111111111112,10.0,2.0,1.0409,0.0,3.2,1.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.7777777777777778
claude-opus-4-8,4,NoVeto,36.0,0.5277777777777778,14.0,0.0,0.4903,0.0,3.8,3.0,3.0,0.0833,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,4,TrajectoryOnly,36.0,0.4722222222222222,16.0,1.0,0.8167,0.0,4.0,2.0,6.0,0.1667,1.0,3.0,-2.0,0.5,0.5
claude-opus-4-8,4,YokedRandom,36.0,0.6111111111111112,9.0,2.0,1.0023,0.0,2.6,1.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.5555555555555556
claude-opus-4-8,4,WSLSBudgeted,36.0,0.6944444444444444,10.0,2.0,1.059,0.0,2.6,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,4,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.4688,0.0,2.6,0.0,17.0,0.4722,12.0,3.0,9.0,0.8235294117647058,0.8823529411764706
claude-opus-4-8,4,OracleFull,36.0,0.8055555555555556,7.0,7.0,1.1221,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.7
claude-opus-4-8,5,RawLLM,36.0,0.19444444444444445,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,5,RuleBlindFull,36.0,0.3611111111111111,3.0,1.0,0.9763,0.0,3.4,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.25
claude-opus-4-8,5,NoVeto,36.0,0.2222222222222222,7.0,0.0,0.7162,0.0,5.0,4.0,5.0,0.1389,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,5,TrajectoryOnly,36.0,0.19444444444444445,8.0,2.0,0.8167,0.0,2.8,2.0,6.0,0.1667,2.0,2.0,0.0,0.6666666666666666,0.16666666666666666
claude-opus-4-8,5,YokedRandom,36.0,0.3333333333333333,5.0,1.0,0.9445,0.0,4.4,2.0,8.0,0.2222,5.0,0.0,5.0,1.0,0.25
claude-opus-4-8,5,WSLSBudgeted,36.0,0.3888888888888889,2.0,0.0,1.059,0.0,3.8,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-opus-4-8,5,WSLSUnlimited,36.0,0.6666666666666666,4.0,0.0,1.5546,0.0,2.4,0.0,21.0,0.5833,17.0,0.0,17.0,1.0,0.8571428571428571
claude-opus-4-8,5,OracleFull,36.0,0.5,2.0,2.0,1.1769,0.0,1.4,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.18181818181818182
claude-opus-4-8,6,RawLLM,36.0,0.3611111111111111,12.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,6,RuleBlindFull,36.0,0.4444444444444444,5.0,3.0,1.0023,0.0,3.0,1.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.6666666666666666
claude-opus-4-8,6,NoVeto,36.0,0.3888888888888889,11.0,3.0,0.6144,0.0,3.2,2.0,4.0,0.1111,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,6,TrajectoryOnly,36.0,0.3888888888888889,11.0,2.0,0.8167,0.0,3.6,0.0,6.0,0.1667,3.0,2.0,1.0,0.6666666666666666,0.5
claude-opus-4-8,6,YokedRandom,36.0,0.3611111111111111,6.0,2.0,1.0409,0.0,3.6,2.0,9.0,0.25,1.0,1.0,0.0,0.8888888888888888,0.3333333333333333
claude-opus-4-8,6,WSLSBudgeted,36.0,0.5833333333333334,8.0,0.0,1.0409,0.0,2.4,1.0,9.0,0.25,8.0,0.0,8.0,1.0,1.0
claude-opus-4-8,6,WSLSUnlimited,36.0,0.6944444444444444,4.0,0.0,1.4305,0.0,2.0,0.0,16.0,0.4444,13.0,1.0,12.0,0.9375,0.9375
claude-opus-4-8,6,OracleFull,36.0,0.6666666666666666,4.0,4.0,1.1769,0.0,1.4,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,7,RawLLM,36.0,0.5,18.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,7,RuleBlindFull,36.0,0.7222222222222222,9.0,6.0,0.9371,0.0,1.8,0.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
claude-opus-4-8,7,NoVeto,36.0,0.5555555555555556,15.0,5.0,0.4903,0.0,3.0,1.0,3.0,0.0833,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,7,TrajectoryOnly,36.0,0.5,15.0,2.0,0.8167,0.0,3.6,0.0,6.0,0.1667,3.0,3.0,0.0,0.5,0.6666666666666666
claude-opus-4-8,7,YokedRandom,36.0,0.5833333333333334,9.0,4.0,1.0409,0.0,2.4,1.0,9.0,0.25,3.0,0.0,3.0,1.0,0.4444444444444444
claude-opus-4-8,7,WSLSBudgeted,36.0,0.6388888888888888,11.0,3.0,1.0023,0.0,2.8,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,7,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.3152,0.0,2.6,0.0,17.0,0.4722,12.0,2.0,10.0,0.8823529411764706,0.9411764705882353
claude-opus-4-8,7,OracleFull,36.0,0.7777777777777778,8.0,8.0,0.8524,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.6
claude-opus-4-8,8,RawLLM,36.0,0.4444444444444444,14.0,0.0,0.0,0.0,3.6667,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,8,RuleBlindFull,36.0,0.5555555555555556,9.0,2.0,1.0023,0.0,3.0,2.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.6666666666666666
claude-opus-4-8,8,NoVeto,36.0,0.4444444444444444,12.0,0.0,0.6144,0.0,3.6667,4.0,4.0,0.1111,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,8,TrajectoryOnly,36.0,0.3888888888888889,14.0,3.0,0.8167,0.0,3.3333,3.0,6.0,0.1667,1.0,3.0,-2.0,0.5,0.3333333333333333
claude-opus-4-8,8,YokedRandom,36.0,0.5555555555555556,7.0,3.0,1.059,0.0,2.1667,0.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.5555555555555556
claude-opus-4-8,8,WSLSBudgeted,36.0,0.6388888888888888,11.0,0.0,1.059,0.0,2.8333,2.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
claude-opus-4-8,8,WSLSUnlimited,36.0,0.7222222222222222,6.0,0.0,1.5245,0.0,2.6667,0.0,19.0,0.5278,13.0,3.0,10.0,0.8421052631578947,0.8421052631578947
claude-opus-4-8,8,OracleFull,36.0,0.75,5.0,5.0,1.1917,0.0,1.3333,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.5454545454545454
claude-opus-4-8,9,RawLLM,36.0,0.4444444444444444,13.0,0.0,0.0,0.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,9,RuleBlindFull,36.0,0.5833333333333334,6.0,3.0,1.0409,0.0,3.2,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.7777777777777778
claude-opus-4-8,9,NoVeto,36.0,0.4722222222222222,12.0,4.0,0.4903,0.0,3.6,2.0,3.0,0.0833,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,9,TrajectoryOnly,36.0,0.4444444444444444,11.0,3.0,0.8167,0.0,3.4,0.0,6.0,0.1667,3.0,3.0,0.0,0.5,0.3333333333333333
claude-opus-4-8,9,YokedRandom,36.0,0.6111111111111112,5.0,3.0,1.059,0.0,2.6,0.0,9.0,0.25,6.0,0.0,6.0,1.0,0.7777777777777778
claude-opus-4-8,9,WSLSBudgeted,36.0,0.6388888888888888,9.0,0.0,1.059,0.0,3.0,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-opus-4-8,9,WSLSUnlimited,36.0,0.75,5.0,0.0,1.5155,0.0,2.8,0.0,21.0,0.5833,15.0,4.0,11.0,0.8095238095238095,0.8571428571428571
claude-opus-4-8,9,OracleFull,36.0,0.6944444444444444,6.0,6.0,1.0409,0.0,1.2,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.4444444444444444
claude-opus-4-8,10,RawLLM,36.0,0.3611111111111111,11.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,10,RuleBlindFull,36.0,0.5555555555555556,6.0,3.0,1.0409,0.0,2.8,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.5555555555555556
claude-opus-4-8,10,NoVeto,36.0,0.3888888888888889,10.0,0.0,0.5934,0.0,4.0,3.0,4.0,0.1111,1.0,0.0,1.0,1.0,0.0
claude-opus-4-8,10,TrajectoryOnly,36.0,0.3333333333333333,13.0,2.0,0.8167,0.0,3.0,1.0,6.0,0.1667,2.0,3.0,-1.0,0.5,0.3333333333333333
claude-opus-4-8,10,YokedRandom,36.0,0.3888888888888889,7.0,1.0,1.059,0.0,3.8,2.0,9.0,0.25,1.0,0.0,1.0,1.0,0.3333333333333333
claude-opus-4-8,10,WSLSBudgeted,36.0,0.5555555555555556,8.0,0.0,1.059,0.0,2.8,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
claude-opus-4-8,10,WSLSUnlimited,36.0,0.6388888888888888,4.0,0.0,1.4688,0.0,2.6,0.0,17.0,0.4722,12.0,2.0,10.0,0.8823529411764706,0.8235294117647058
claude-opus-4-8,10,OracleFull,36.0,0.6666666666666666,4.0,4.0,1.1769,0.0,1.0,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,11,RawLLM,36.0,0.3333333333333333,12.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,11,RuleBlindFull,36.0,0.4444444444444444,4.0,2.0,1.0023,0.0,3.0,1.0,9.0,0.25,4.0,0.0,4.0,1.0,0.6666666666666666
claude-opus-4-8,11,NoVeto,36.0,0.3333333333333333,11.0,0.0,0.6144,0.0,3.8,3.0,4.0,0.1111,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,11,TrajectoryOnly,36.0,0.3055555555555556,12.0,4.0,0.8167,0.0,3.2,2.0,6.0,0.1667,1.0,2.0,-1.0,0.6666666666666666,0.5
claude-opus-4-8,11,YokedRandom,36.0,0.4722222222222222,4.0,2.0,1.059,0.0,2.6,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.7777777777777778
claude-opus-4-8,11,WSLSBudgeted,36.0,0.4444444444444444,6.0,0.0,0.9371,0.0,3.2,2.0,9.0,0.25,6.0,2.0,4.0,0.7777777777777778,0.7777777777777778
claude-opus-4-8,11,WSLSUnlimited,36.0,0.6111111111111112,4.0,0.0,1.3893,0.0,2.4,0.0,16.0,0.4444,12.0,2.0,10.0,0.875,0.8125
claude-opus-4-8,11,OracleFull,36.0,0.6388888888888888,5.0,5.0,1.1917,0.0,1.0,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.5454545454545454
claude-opus-4-8,12,RawLLM,36.0,0.2777777777777778,12.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,12,RuleBlindFull,36.0,0.3611111111111111,8.0,2.0,1.0409,0.0,3.6,2.0,9.0,0.25,4.0,1.0,3.0,0.8888888888888888,0.5555555555555556
claude-opus-4-8,12,NoVeto,36.0,0.2777777777777778,12.0,0.0,0.7162,0.0,4.4,3.0,5.0,0.1389,1.0,1.0,0.0,0.8,0.2
claude-opus-4-8,12,TrajectoryOnly,36.0,0.3055555555555556,10.0,2.0,0.8167,0.0,3.4,1.0,6.0,0.1667,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333
claude-opus-4-8,12,YokedRandom,36.0,0.3888888888888889,7.0,4.0,1.059,0.0,2.8,1.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.5555555555555556
claude-opus-4-8,12,WSLSBudgeted,36.0,0.4444444444444444,5.0,2.0,1.0409,0.0,3.0,1.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,12,WSLSUnlimited,36.0,0.5,3.0,0.0,1.1917,0.0,3.0,1.0,11.0,0.3056,9.0,1.0,8.0,0.9090909090909091,0.9090909090909091
claude-opus-4-8,12,OracleFull,36.0,0.5833333333333334,5.0,5.0,1.1917,0.0,1.2,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.45454545454545453
claude-opus-4-8,13,RawLLM,36.0,0.3611111111111111,6.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,13,RuleBlindFull,36.0,0.4722222222222222,5.0,2.0,0.8031,0.0,3.0,2.0,6.0,0.1667,4.0,0.0,4.0,1.0,0.5
claude-opus-4-8,13,NoVeto,36.0,0.4166666666666667,7.0,3.0,0.6144,0.0,3.2,2.0,4.0,0.1111,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,13,TrajectoryOnly,36.0,0.3055555555555556,8.0,1.0,0.8167,0.0,4.0,3.0,6.0,0.1667,1.0,3.0,-2.0,0.5,0.3333333333333333
claude-opus-4-8,13,YokedRandom,36.0,0.4444444444444444,4.0,2.0,0.8167,0.0,2.6,1.0,6.0,0.1667,3.0,0.0,3.0,1.0,0.16666666666666666
claude-opus-4-8,13,WSLSBudgeted,36.0,0.5555555555555556,2.0,0.0,1.059,0.0,2.6,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.8888888888888888
claude-opus-4-8,13,WSLSUnlimited,36.0,0.5277777777777778,3.0,0.0,1.2516,0.0,3.0,1.0,12.0,0.3333,8.0,2.0,6.0,0.8333333333333334,0.8333333333333334
claude-opus-4-8,13,OracleFull,36.0,0.6111111111111112,2.0,2.0,1.059,0.0,1.8,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.3333333333333333
claude-opus-4-8,14,RawLLM,36.0,0.3333333333333333,12.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,14,RuleBlindFull,36.0,0.4444444444444444,7.0,3.0,1.059,0.0,4.0,2.0,9.0,0.25,5.0,1.0,4.0,0.8888888888888888,0.6666666666666666
claude-opus-4-8,14,NoVeto,36.0,0.3333333333333333,12.0,0.0,0.6144,0.0,5.0,4.0,4.0,0.1111,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,14,TrajectoryOnly,36.0,0.3611111111111111,11.0,7.0,0.8167,0.0,2.6,2.0,6.0,0.1667,2.0,1.0,1.0,0.8333333333333334,0.16666666666666666
claude-opus-4-8,14,YokedRandom,36.0,0.4722222222222222,6.0,3.0,1.059,0.0,3.8,2.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.6666666666666666
claude-opus-4-8,14,WSLSBudgeted,36.0,0.5,5.0,2.0,1.059,0.0,3.8,2.0,9.0,0.25,7.0,1.0,6.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,14,WSLSUnlimited,36.0,0.8055555555555556,5.0,0.0,1.5605,0.0,2.4,0.0,22.0,0.6111,18.0,1.0,17.0,0.9545454545454546,0.9090909090909091
claude-opus-4-8,14,OracleFull,36.0,0.6388888888888888,5.0,5.0,1.1917,0.0,1.6,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.36363636363636365
claude-opus-4-8,15,RawLLM,36.0,0.19444444444444445,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,15,RuleBlindFull,36.0,0.19444444444444445,4.0,0.0,0.7162,0.0,5.0,4.0,5.0,0.1389,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,15,NoVeto,36.0,0.19444444444444445,4.0,0.0,0.7162,0.0,5.0,4.0,5.0,0.1389,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,15,TrajectoryOnly,36.0,0.25,1.0,1.0,0.8167,0.0,1.2,0.0,6.0,0.1667,4.0,2.0,2.0,0.6666666666666666,0.16666666666666666
claude-opus-4-8,15,YokedRandom,36.0,0.25,2.0,0.0,0.7162,0.0,4.2,2.0,5.0,0.1389,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,15,WSLSBudgeted,36.0,0.19444444444444445,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,15,WSLSUnlimited,36.0,0.19444444444444445,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,15,OracleFull,36.0,0.4444444444444444,0.0,0.0,1.059,0.0,1.0,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.0
claude-opus-4-8,16,RawLLM,36.0,0.3888888888888889,12.0,0.0,0.0,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,16,RuleBlindFull,36.0,0.5277777777777778,7.0,3.0,1.0409,0.0,3.4,2.0,9.0,0.25,5.0,0.0,5.0,1.0,0.5555555555555556
claude-opus-4-8,16,NoVeto,36.0,0.4444444444444444,12.0,6.0,0.6144,0.0,3.4,2.0,4.0,0.1111,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,16,TrajectoryOnly,36.0,0.3333333333333333,13.0,1.0,0.8167,0.0,4.6,4.0,6.0,0.1667,0.0,2.0,-2.0,0.6666666666666666,0.3333333333333333
claude-opus-4-8,16,YokedRandom,36.0,0.5277777777777778,6.0,3.0,1.0409,0.0,2.8,1.0,9.0,0.25,5.0,0.0,5.0,1.0,0.5555555555555556
claude-opus-4-8,16,WSLSBudgeted,36.0,0.6111111111111112,7.0,0.0,1.0023,0.0,2.8,2.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
claude-opus-4-8,16,WSLSUnlimited,36.0,0.8055555555555556,5.0,0.0,1.5466,0.0,2.4,0.0,20.0,0.5556,16.0,1.0,15.0,0.95,0.9
claude-opus-4-8,16,OracleFull,36.0,0.6666666666666666,6.0,6.0,1.1302,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.3
claude-opus-4-8,17,RawLLM,36.0,0.4722222222222222,19.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,17,RuleBlindFull,36.0,0.6944444444444444,10.0,7.0,0.9371,0.0,1.8,0.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
claude-opus-4-8,17,NoVeto,36.0,0.5277777777777778,16.0,6.0,0.4903,0.0,3.0,1.0,3.0,0.0833,2.0,0.0,2.0,1.0,0.0
claude-opus-4-8,17,TrajectoryOnly,36.0,0.5,15.0,1.0,0.8167,0.0,4.2,1.0,6.0,0.1667,2.0,1.0,1.0,0.8333333333333334,0.3333333333333333
claude-opus-4-8,17,YokedRandom,36.0,0.6666666666666666,10.0,7.0,1.0023,0.0,1.6,0.0,9.0,0.25,7.0,0.0,7.0,1.0,0.6666666666666666
claude-opus-4-8,17,WSLSBudgeted,36.0,0.6111111111111112,12.0,2.0,1.0023,0.0,3.2,1.0,9.0,0.25,6.0,1.0,5.0,0.8888888888888888,0.8888888888888888
claude-opus-4-8,17,WSLSUnlimited,36.0,0.7777777777777778,5.0,0.0,1.325,0.0,2.6,0.0,18.0,0.5,13.0,2.0,11.0,0.8888888888888888,0.9444444444444444
claude-opus-4-8,17,OracleFull,36.0,0.75,9.0,9.0,0.8524,0.0,1.0,0.0,10.0,0.2778,10.0,0.0,10.0,1.0,0.5
claude-opus-4-8,18,RawLLM,36.0,0.4444444444444444,14.0,0.0,0.0,0.0,4.4,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,18,RuleBlindFull,36.0,0.6111111111111112,8.0,5.0,0.885,0.0,2.6,1.0,8.0,0.2222,6.0,0.0,6.0,1.0,0.75
claude-opus-4-8,18,NoVeto,36.0,0.4444444444444444,13.0,0.0,0.4903,0.0,4.4,3.0,3.0,0.0833,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,18,TrajectoryOnly,36.0,0.4166666666666667,13.0,2.0,0.8167,0.0,4.0,1.0,6.0,0.1667,2.0,3.0,-1.0,0.5,0.3333333333333333
claude-opus-4-8,18,YokedRandom,36.0,0.5555555555555556,8.0,5.0,0.9763,0.0,2.4,1.0,8.0,0.2222,4.0,0.0,4.0,1.0,0.5
claude-opus-4-8,18,WSLSBudgeted,36.0,0.6388888888888888,9.0,0.0,1.0409,0.0,3.0,1.0,9.0,0.25,7.0,0.0,7.0,1.0,0.7777777777777778
claude-opus-4-8,18,WSLSUnlimited,36.0,0.75,5.0,0.0,1.51,0.0,2.8,0.0,20.0,0.5556,14.0,3.0,11.0,0.85,0.9
claude-opus-4-8,18,OracleFull,36.0,0.6944444444444444,7.0,7.0,1.0023,0.0,1.0,0.0,9.0,0.25,9.0,0.0,9.0,1.0,0.4444444444444444
claude-opus-4-8,19,RawLLM,36.0,0.3611111111111111,11.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
claude-opus-4-8,19,RuleBlindFull,36.0,0.5277777777777778,5.0,2.0,0.9371,0.0,2.6,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.6666666666666666
claude-opus-4-8,19,NoVeto,36.0,0.3611111111111111,10.0,0.0,0.6144,0.0,3.8,3.0,4.0,0.1111,0.0,0.0,0.0,1.0,0.0
claude-opus-4-8,19,TrajectoryOnly,36.0,0.3611111111111111,10.0,1.0,0.8167,0.0,3.8,1.0,6.0,0.1667,2.0,2.0,0.0,0.6666666666666666,0.5
claude-opus-4-8,19,YokedRandom,36.0,0.5277777777777778,5.0,2.0,1.0409,0.0,2.4,1.0,9.0,0.25,6.0,0.0,6.0,1.0,0.4444444444444444
claude-opus-4-8,19,WSLSBudgeted,36.0,0.5833333333333334,7.0,0.0,1.0409,0.0,2.2,1.0,9.0,0.25,8.0,0.0,8.0,1.0,0.8888888888888888
claude-opus-4-8,19,WSLSUnlimited,36.0,0.7222222222222222,4.0,0.0,1.4153,0.0,1.8,0.0,16.0,0.4444,14.0,1.0,13.0,0.9375,0.9375
claude-opus-4-8,19,OracleFull,36.0,0.6666666666666666,4.0,4.0,1.1769,0.0,1.4,0.0,11.0,0.3056,11.0,0.0,11.0,1.0,0.5454545454545454
claude-opus-4-8,20,RawLLM,36.0,0.1388888888888889,6.0,0.0,0.0,0.0,5.2,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
