rep,trial_number,attempt_id,status
139,1,r139t01a1,ok
139,2,r139t02a1,ok
139,3,r139t03a1,ok
139,4,r139t04a1,ok
139,5,r139t05a1,ok
139,6,r139t06a1,ok
139,7,r139t07a1,ok
139,8,r139t08a1,ok
139,9,r139t09a1,ok
139,10,r139t10a1,ok
139,11,r139t11a1,ok
139,12,r139t12a1,ok
139,13,r139t13a1,ok
139,14,r139t14a1,ok
139,15,r139t15a1,ok
139,16,r139t16a1,ok
139,17,r139t17a1,ok
139,18,r139t18a1,ok
139,19,r139t19a1,ok
139,20,r139t20a1,ok
139,21,r139t21a1,ok
139,22,r139t22a1,ok
139,23,r139t23a1,ok
139,24,r139t24a1,ok
139,25,r139t25a1,ok
139,26,r139t26a1,ok
139,27,r139t27a1,ok
139,28,r139t28a1,ok
139,29,r139t29a1,ok
139,30,r139t30a1,ok
139,31,r139t31a1,ok
139,32,r139t32a1,ok
139,33,r139t33a1,ok
139,34,r139t34a1,ok
139,35,r139t35a1,ok
139,36,r139t36a1,ok
