rep,trial_number,attempt_id,status
28,1,r28t01a1,ok
28,2,r28t02a1,ok
28,3,r28t03a1,ok
28,4,r28t04a1,ok
28,5,r28t05a1,ok
28,6,r28t06a1,ok
28,7,r28t07a1,ok
28,8,r28t08a1,ok
28,9,r28t09a1,ok
28,10,r28t10a1,ok
28,11,r28t11a1,ok
28,12,r28t12a1,ok
28,13,r28t13a1,ok
28,14,r28t14a1,ok
28,15,r28t15a1,ok
28,16,r28t16a1,ok
28,17,r28t17a1,ok
28,18,r28t18a1,ok
28,19,r28t19a1,ok
28,20,r28t20a1,ok
28,21,r28t21a1,ok
28,22,r28t22a1,ok
28,23,r28t23a1,ok
28,24,r28t24a1,ok
28,25,r28t25a1,ok
28,26,r28t26a1,ok
28,27,r28t27a1,ok
28,28,r28t28a1,ok
28,29,r28t29a1,ok
28,30,r28t30a1,ok
28,31,r28t31a1,ok
28,32,r28t32a1,ok
28,33,r28t33a1,ok
28,34,r28t34a1,ok
28,35,r28t35a1,ok
28,36,r28t36a1,ok
