rep,trial_number,attempt_id,status
170,1,r170t01a1,ok
170,2,r170t02a1,ok
170,3,r170t03a1,ok
170,4,r170t04a1,ok
170,5,r170t05a1,ok
170,6,r170t06a1,ok
170,7,r170t07a1,ok
170,8,r170t08a1,ok
170,9,r170t09a1,ok
170,10,r170t10a1,ok
170,11,r170t11a1,ok
170,12,r170t12a1,ok
170,13,r170t13a1,ok
170,14,r170t14a1,ok
170,15,r170t15a1,ok
170,16,r170t16a1,ok
170,17,r170t17a1,ok
170,18,r170t18a1,ok
170,19,r170t19a1,ok
170,20,r170t20a1,ok
170,21,r170t21a1,ok
170,22,r170t22a1,ok
170,23,r170t23a1,ok
170,24,r170t24a1,ok
170,25,r170t25a1,ok
170,26,r170t26a1,ok
170,27,r170t27a1,ok
170,28,r170t28a1,ok
170,29,r170t29a1,ok
170,30,r170t30a1,ok
170,31,r170t31a1,ok
170,32,r170t32a1,ok
170,33,r170t33a1,ok
170,34,r170t34a1,ok
170,35,r170t35a1,ok
170,36,r170t36a1,ok
