rep,trial_number,attempt_id,status
108,1,r108t01a1,ok
108,2,r108t02a1,ok
108,3,r108t03a1,ok
108,4,r108t04a1,ok
108,5,r108t05a1,ok
108,6,r108t06a1,ok
108,7,r108t07a1,ok
108,8,r108t08a1,ok
108,9,r108t09a1,ok
108,10,r108t10a1,ok
108,11,r108t11a1,ok
108,12,r108t12a1,ok
108,13,r108t13a1,ok
108,14,r108t14a1,ok
108,15,r108t15a1,ok
108,16,r108t16a1,ok
108,17,r108t17a1,ok
108,18,r108t18a1,ok
108,19,r108t19a1,ok
108,20,r108t20a1,ok
108,21,r108t21a1,ok
108,22,r108t22a1,ok
108,23,r108t23a1,ok
108,24,r108t24a1,ok
108,25,r108t25a1,ok
108,26,r108t26a1,ok
108,27,r108t27a1,ok
108,28,r108t28a1,ok
108,29,r108t29a1,ok
108,30,r108t30a1,ok
108,31,r108t31a1,ok
108,32,r108t32a1,ok
108,33,r108t33a1,ok
108,34,r108t34a1,ok
108,35,r108t35a1,ok
108,36,r108t36a1,ok
