rep,trial_number,attempt_id,status
94,1,r94t01a1,ok
94,2,r94t02a1,ok
94,3,r94t03a1,ok
94,4,r94t04a1,ok
94,5,r94t05a1,ok
94,6,r94t06a1,ok
94,7,r94t07a1,ok
94,8,r94t08a1,ok
94,9,r94t09a1,ok
94,10,r94t10a1,ok
94,11,r94t11a1,ok
94,12,r94t12a1,ok
94,13,r94t13a1,ok
94,14,r94t14a1,ok
94,15,r94t15a1,ok
94,16,r94t16a1,ok
94,17,r94t17a1,ok
94,18,r94t18a1,ok
94,19,r94t19a1,ok
94,20,r94t20a1,ok
94,21,r94t21a1,ok
94,22,r94t22a1,ok
94,23,r94t23a1,ok
94,24,r94t24a1,ok
94,25,r94t25a1,ok
94,26,r94t26a1,ok
94,27,r94t27a1,ok
94,28,r94t28a1,ok
94,29,r94t29a1,ok
94,30,r94t30a1,ok
94,31,r94t31a1,ok
94,32,r94t32a1,ok
94,33,r94t33a1,ok
94,34,r94t34a1,ok
94,35,r94t35a1,ok
94,36,r94t36a1,ok
