rep,trial_number,attempt_id,status
119,1,r119t01a1,ok
119,2,r119t02a1,ok
119,3,r119t03a1,ok
119,4,r119t04a1,ok
119,5,r119t05a1,ok
119,6,r119t06a1,ok
119,7,r119t07a1,ok
119,8,r119t08a1,ok
119,9,r119t09a1,ok
119,10,r119t10a1,ok
119,11,r119t11a1,ok
119,12,r119t12a1,ok
119,13,r119t13a1,ok
119,14,r119t14a1,ok
119,15,r119t15a1,ok
119,16,r119t16a1,ok
119,17,r119t17a1,ok
119,18,r119t18a1,ok
119,19,r119t19a1,ok
119,20,r119t20a1,ok
119,21,r119t21a1,ok
119,22,r119t22a1,ok
119,23,r119t23a1,ok
119,24,r119t24a1,ok
119,25,r119t25a1,ok
119,26,r119t26a1,ok
119,27,r119t27a1,ok
119,28,r119t28a1,ok
119,29,r119t29a1,ok
119,30,r119t30a1,ok
119,31,r119t31a1,ok
119,32,r119t32a1,ok
119,33,r119t33a1,ok
119,34,r119t34a1,ok
119,35,r119t35a1,ok
119,36,r119t36a1,ok
