rep,trial_number,attempt_id,status
160,1,r160t01a1,ok
160,2,r160t02a1,ok
160,3,r160t03a1,ok
160,4,r160t04a1,ok
160,5,r160t05a1,ok
160,6,r160t06a1,ok
160,7,r160t07a1,ok
160,8,r160t08a1,ok
160,9,r160t09a1,ok
160,10,r160t10a1,ok
160,11,r160t11a1,ok
160,12,r160t12a1,ok
160,13,r160t13a1,ok
160,14,r160t14a1,ok
160,15,r160t15a1,ok
160,16,r160t16a1,ok
160,17,r160t17a1,ok
160,18,r160t18a1,ok
160,19,r160t19a1,ok
160,20,r160t20a1,ok
160,21,r160t21a1,ok
160,22,r160t22a1,ok
160,23,r160t23a1,ok
160,24,r160t24a1,ok
160,25,r160t25a1,ok
160,26,r160t26a1,ok
160,27,r160t27a1,ok
160,28,r160t28a1,ok
160,29,r160t29a1,ok
160,30,r160t30a1,ok
160,31,r160t31a1,ok
160,32,r160t32a1,ok
160,33,r160t33a1,ok
160,34,r160t34a1,ok
160,35,r160t35a1,ok
160,36,r160t36a1,ok
