rep,trial_number,attempt_id,status
10,1,r10t01a1,ok
10,2,r10t02a1,ok
10,3,r10t03a1,ok
10,4,r10t04a1,ok
10,5,r10t05a1,ok
10,6,r10t06a1,ok
10,7,r10t07a1,ok
10,8,r10t08a1,ok
10,9,r10t09a1,ok
10,10,r10t10a1,ok
10,11,r10t11a1,ok
10,12,r10t12a1,ok
10,13,r10t13a1,ok
10,14,r10t14a1,ok
10,15,r10t15a1,ok
10,16,r10t16a1,ok
10,17,r10t17a1,ok
10,18,r10t18a1,ok
10,19,r10t19a1,ok
10,20,r10t20a1,ok
10,21,r10t21a1,ok
10,22,r10t22a1,ok
10,23,r10t23a1,ok
10,24,r10t24a1,ok
10,25,r10t25a1,ok
10,26,r10t26a1,ok
10,27,r10t27a1,ok
10,28,r10t28a1,ok
10,29,r10t29a1,ok
10,30,r10t30a1,ok
10,31,r10t31a1,ok
10,32,r10t32a1,ok
10,33,r10t33a1,ok
10,34,r10t34a1,ok
10,35,r10t35a1,ok
10,36,r10t36a1,ok
