rep,trial_number,attempt_id,status
226,1,r226t01a1,ok
226,2,r226t02a1,ok
226,3,r226t03a1,ok
226,4,r226t04a1,ok
226,5,r226t05a1,ok
226,6,r226t06a1,ok
226,7,r226t07a1,ok
226,8,r226t08a1,ok
226,9,r226t09a1,ok
226,10,r226t10a1,ok
226,11,r226t11a1,ok
226,12,r226t12a1,ok
226,13,r226t13a1,ok
226,14,r226t14a1,ok
226,15,r226t15a1,ok
226,16,r226t16a1,ok
226,17,r226t17a1,ok
226,18,r226t18a1,ok
226,19,r226t19a1,ok
226,20,r226t20a1,ok
226,21,r226t21a1,ok
226,22,r226t22a1,ok
226,23,r226t23a1,ok
226,24,r226t24a1,ok
226,25,r226t25a1,ok
226,26,r226t26a1,ok
226,27,r226t27a1,ok
226,28,r226t28a1,ok
226,29,r226t29a1,ok
226,30,r226t30a1,ok
226,31,r226t31a1,ok
226,32,r226t32a1,ok
226,33,r226t33a1,ok
226,34,r226t34a1,ok
226,35,r226t35a1,ok
226,36,r226t36a1,ok
