rep,trial_number,attempt_id,status
253,1,r253t01a1,ok
253,2,r253t02a1,ok
253,3,r253t03a1,ok
253,4,r253t04a1,ok
253,5,r253t05a1,ok
253,6,r253t06a1,ok
253,7,r253t07a1,ok
253,8,r253t08a1,ok
253,9,r253t09a1,ok
253,10,r253t10a1,ok
253,11,r253t11a1,ok
253,12,r253t12a1,ok
253,13,r253t13a1,ok
253,14,r253t14a1,ok
253,15,r253t15a1,ok
253,16,r253t16a1,ok
253,17,r253t17a1,ok
253,18,r253t18a1,ok
253,19,r253t19a1,ok
253,20,r253t20a1,ok
253,21,r253t21a1,ok
253,22,r253t22a1,ok
253,23,r253t23a1,ok
253,24,r253t24a1,ok
253,25,r253t25a1,ok
253,26,r253t26a1,ok
253,27,r253t27a1,ok
253,28,r253t28a1,ok
253,29,r253t29a1,ok
253,30,r253t30a1,ok
253,31,r253t31a1,ok
253,32,r253t32a1,ok
253,33,r253t33a1,ok
253,34,r253t34a1,ok
253,35,r253t35a1,ok
253,36,r253t36a1,ok
