rep,trial_number,attempt_id,status
107,1,r107t01a1,ok
107,2,r107t02a1,ok
107,3,r107t03a1,ok
107,4,r107t04a1,ok
107,5,r107t05a1,ok
107,6,r107t06a1,ok
107,7,r107t07a1,ok
107,8,r107t08a1,ok
107,9,r107t09a1,ok
107,10,r107t10a1,ok
107,11,r107t11a1,ok
107,12,r107t12a1,ok
107,13,r107t13a1,ok
107,14,r107t14a1,ok
107,15,r107t15a1,ok
107,16,r107t16a1,ok
107,17,r107t17a1,ok
107,18,r107t18a1,ok
107,19,r107t19a1,ok
107,20,r107t20a1,ok
107,21,r107t21a1,ok
107,22,r107t22a1,ok
107,23,r107t23a1,ok
107,24,r107t24a1,ok
107,25,r107t25a1,ok
107,26,r107t26a1,ok
107,27,r107t27a1,ok
107,28,r107t28a1,ok
107,29,r107t29a1,ok
107,30,r107t30a1,ok
107,31,r107t31a1,ok
107,32,r107t32a1,ok
107,33,r107t33a1,ok
107,34,r107t34a1,ok
107,35,r107t35a1,ok
107,36,r107t36a1,ok
