rep,trial_number,attempt_id,status
48,1,r48t01a1,ok
48,2,r48t02a1,ok
48,3,r48t03a1,ok
48,4,r48t04a1,ok
48,5,r48t05a1,ok
48,6,r48t06a1,ok
48,7,r48t07a1,ok
48,8,r48t08a1,ok
48,9,r48t09a1,ok
48,10,r48t10a1,ok
48,11,r48t11a1,ok
48,12,r48t12a1,ok
48,13,r48t13a1,ok
48,14,r48t14a1,ok
48,15,r48t15a1,ok
48,16,r48t16a1,ok
48,17,r48t17a1,ok
48,18,r48t18a1,ok
48,19,r48t19a1,ok
48,20,r48t20a1,ok
48,21,r48t21a1,ok
48,22,r48t22a1,ok
48,23,r48t23a1,ok
48,24,r48t24a1,ok
48,25,r48t25a1,ok
48,26,r48t26a1,ok
48,27,r48t27a1,ok
48,28,r48t28a1,ok
48,29,r48t29a1,ok
48,30,r48t30a1,ok
48,31,r48t31a1,ok
48,32,r48t32a1,ok
48,33,r48t33a1,ok
48,34,r48t34a1,ok
48,35,r48t35a1,ok
48,36,r48t36a1,ok
