rep,trial_number,attempt_id,status
104,1,r104t01a1,ok
104,2,r104t02a1,ok
104,3,r104t03a1,ok
104,4,r104t04a1,ok
104,5,r104t05a1,ok
104,6,r104t06a1,ok
104,7,r104t07a1,ok
104,8,r104t08a1,ok
104,9,r104t09a1,ok
104,10,r104t10a1,ok
104,11,r104t11a1,ok
104,12,r104t12a1,ok
104,13,r104t13a1,ok
104,14,r104t14a1,ok
104,15,r104t15a1,ok
104,16,r104t16a1,ok
104,17,r104t17a1,ok
104,18,r104t18a1,ok
104,19,r104t19a1,ok
104,20,r104t20a1,ok
104,21,r104t21a1,ok
104,22,r104t22a1,ok
104,23,r104t23a1,ok
104,24,r104t24a1,ok
104,25,r104t25a1,ok
104,26,r104t26a1,ok
104,27,r104t27a1,ok
104,28,r104t28a1,ok
104,29,r104t29a1,ok
104,30,r104t30a1,ok
104,31,r104t31a1,ok
104,32,r104t32a1,ok
104,33,r104t33a1,ok
104,34,r104t34a1,ok
104,35,r104t35a1,ok
104,36,r104t36a1,ok
