rep,trial_number,attempt_id,status
12,1,r12t01a1,ok
12,2,r12t02a1,ok
12,3,r12t03a1,ok
12,4,r12t04a1,ok
12,5,r12t05a1,ok
12,6,r12t06a1,ok
12,7,r12t07a1,ok
12,8,r12t08a1,ok
12,9,r12t09a1,ok
12,10,r12t10a1,ok
12,11,r12t11a1,ok
12,12,r12t12a1,ok
12,13,r12t13a1,ok
12,14,r12t14a1,ok
12,15,r12t15a1,ok
12,16,r12t16a1,ok
12,17,r12t17a1,ok
12,18,r12t18a1,ok
12,19,r12t19a1,ok
12,20,r12t20a1,ok
12,21,r12t21a1,ok
12,22,r12t22a1,ok
12,23,r12t23a1,ok
12,24,r12t24a1,ok
12,25,r12t25a1,ok
12,26,r12t26a1,ok
12,27,r12t27a1,ok
12,28,r12t28a1,ok
12,29,r12t29a1,ok
12,30,r12t30a1,ok
12,31,r12t31a1,ok
12,32,r12t32a1,ok
12,33,r12t33a1,ok
12,34,r12t34a1,ok
12,35,r12t35a1,ok
12,36,r12t36a1,ok
