rep,trial_number,attempt_id,status
22,1,r22t01a1,ok
22,2,r22t02a1,ok
22,3,r22t03a1,ok
22,4,r22t04a1,ok
22,5,r22t05a1,ok
22,6,r22t06a1,ok
22,7,r22t07a1,ok
22,8,r22t08a1,ok
22,9,r22t09a1,ok
22,10,r22t10a1,ok
22,11,r22t11a1,ok
22,12,r22t12a1,ok
22,13,r22t13a1,ok
22,14,r22t14a1,ok
22,15,r22t15a1,ok
22,16,r22t16a1,ok
22,17,r22t17a1,ok
22,18,r22t18a1,ok
22,19,r22t19a1,ok
22,20,r22t20a1,ok
22,21,r22t21a1,ok
22,22,r22t22a1,ok
22,23,r22t23a1,ok
22,24,r22t24a1,ok
22,25,r22t25a1,ok
22,26,r22t26a1,ok
22,27,r22t27a1,ok
22,28,r22t28a1,ok
22,29,r22t29a1,ok
22,30,r22t30a1,ok
22,31,r22t31a1,ok
22,32,r22t32a1,ok
22,33,r22t33a1,ok
22,34,r22t34a1,ok
22,35,r22t35a1,ok
22,36,r22t36a1,ok
