rep,trial_number,attempt_id,status
30,1,r30t01a1,ok
30,2,r30t02a1,ok
30,3,r30t03a1,ok
30,4,r30t04a1,ok
30,5,r30t05a1,ok
30,6,r30t06a1,ok
30,7,r30t07a1,ok
30,8,r30t08a1,ok
30,9,r30t09a1,ok
30,10,r30t10a1,ok
30,11,r30t11a1,ok
30,12,r30t12a1,ok
30,13,r30t13a1,ok
30,14,r30t14a1,ok
30,15,r30t15a1,ok
30,16,r30t16a1,ok
30,17,r30t17a1,ok
30,18,r30t18a1,ok
30,19,r30t19a1,ok
30,20,r30t20a1,ok
30,21,r30t21a1,ok
30,22,r30t22a1,ok
30,23,r30t23a1,ok
30,24,r30t24a1,ok
30,25,r30t25a1,ok
30,26,r30t26a1,ok
30,27,r30t27a1,ok
30,28,r30t28a1,ok
30,29,r30t29a1,ok
30,30,r30t30a1,ok
30,31,r30t31a1,ok
30,32,r30t32a1,ok
30,33,r30t33a1,ok
30,34,r30t34a1,ok
30,35,r30t35a1,ok
30,36,r30t36a1,ok
