rep,trial_number,attempt_id,status
168,1,r168t01a1,ok
168,2,r168t02a1,ok
168,3,r168t03a1,ok
168,4,r168t04a1,ok
168,5,r168t05a1,ok
168,6,r168t06a1,ok
168,7,r168t07a1,ok
168,8,r168t08a1,ok
168,9,r168t09a1,ok
168,10,r168t10a1,ok
168,11,r168t11a1,ok
168,12,r168t12a1,ok
168,13,r168t13a1,ok
168,14,r168t14a1,ok
168,15,r168t15a1,ok
168,16,r168t16a1,ok
168,17,r168t17a1,ok
168,18,r168t18a1,ok
168,19,r168t19a1,ok
168,20,r168t20a1,ok
168,21,r168t21a1,ok
168,22,r168t22a1,ok
168,23,r168t23a1,ok
168,24,r168t24a1,ok
168,25,r168t25a1,ok
168,26,r168t26a1,ok
168,27,r168t27a1,ok
168,28,r168t28a1,ok
168,29,r168t29a1,ok
168,30,r168t30a1,ok
168,31,r168t31a1,ok
168,32,r168t32a1,ok
168,33,r168t33a1,ok
168,34,r168t34a1,ok
168,35,r168t35a1,ok
168,36,r168t36a1,ok
